recno,Astrom,PNG,OName,GaiaEDR3,Group,RA_ICRS,DE_ICRS,Dang,Gmag,BP-RP,AV,(BP-RP)0,_RA_icrs,_DE_icrs,DR3Name,RAdeg,DEdeg,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,pmRA,e_pmRA,pmDE,e_pmDE,Gmag_x,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),BP-RP_x,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,gmag_xa,e_gmag_x,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,AllWISE,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,angDist_xa,PC1,PC2,PC3,Label
508, ,PN G033.7-02.0 ,CBSS1,4265789624653994624,B,285.0673,-0.2425,0.39,19.47,1.17,2.55,-0.14,285.0673,-0.2425,Gaia DR3 4265789624653994624,285.06729705908,-0.24248549261,0.5977,0.5638,-0.1737,0.6447,-0.2695,-3.666,0.678,-6.056,0.525,19.473095,0.011431,15,598.702,20.1362,29.7326,18.395515,0.036623,15,1024.75,12.0803,84.828,17.221352,0.013346,5.306,1.174164,-1.077579,2.251743,,,,,,,,,,,,,,,,,,,,,,,,18.9746,0.0273,17.9307,0.0088,16892216,18.6018,0.0162,17.2576,0.0065,16892216,18.539,0.0116,17.6223,0.0074,16892216,18.1734,0.0341,17.2882,0.0231,16892216,17.5787,0.0205,16.2606,0.0216,16892216,0.056027,J190016.16-001433.1,13.725,12.99,6.431,2.965,,,,0.082,0.07,0.016,0.016,,,,2843100001351024539,0.278993,9.546041,6.2746615,4.667625,-1
514,*,PN G034.1-10.5 ,HaWe13,4213334746695221888,A,292.7801,-3.709,0.87,16.68,0.17,0.94,-0.35,292.7801,-3.709,Gaia DR3 4213334746695221888,292.7801074422,-3.70898595968,0.0544,0.0521,0.5257,0.069,7.6163,-0.358,0.065,-4.729,0.057,16.683588,0.002928,19,2815.26,10.8197,260.197,16.714746,0.00502,22,1904.79,10.7394,177.365,16.548275,0.007194,1.182,0.166471,0.031158,0.135313,,,,,,18055.3,17531.8,18227.3,4.4846,4.4803,4.4919,-0.587,-0.5978,-0.5697,14408.379,13565.902,14564.697,0.8687,0.8562,0.8743,0.4567,0.4493,0.4597,16.7329,0.0051,16.6757,0.006,115000,16.7864,0.0054,16.6685,0.035,16892216,16.9084,0.0028,16.8961,0.0103,16892216,17.0166,0.0077,16.9897,0.0105,115000,17.1107,0.0155,17.1388,0.0515,115000,0.065776,J193107.18-034230.6,15.678,15.324,10.627,5.509,16.29,15.973,16.184,0.068,0.113,0.116,0.047,0.121,0.198,,2934003101351012524,1.885077,12.440224,9.013191,5.266783,0
515, ,PN G034.3+06.2 ,K3-5,4283434037501295744,B,277.9409,4.0859,0.21,17.69,1.36,2.09,0.34,277.9409,4.0859,Gaia DR3 4283434037501295744,277.94094515334,4.0858915731,0.0951,0.101,0.352,0.1025,3.4335,-1.252,0.106,-6.841,0.109,17.69268,0.005818,22,849.792,17.8929,47.4932,18.01526,0.023031,22,1733.9,10.4713,165.586,16.650335,0.007568,1.638,1.364925,0.32258,1.042345,,,,,,5011.4,4926.8,5089.9,4.7437,4.6461,4.7757,-1.4806,-1.9599,-1.3734,960.3315,917.6629,1085.665,1.4661,1.3969,1.5339,0.6186,0.5871,0.6493,18.5125,0.0331,17.1877,0.074,16892216,17.0811,0.0007,16.3057,0.0218,16892216,17.4479,0.0045,16.7662,0.0093,16892216,17.0192,0.0043,16.478,0.0266,16892216,16.4673,0.0182,15.6858,0.0156,16892216,0.165264,J183145.82+040509.1,9.519,8.588,6.266,2.525,13.603,11.759,10.284,0.024,0.021,0.014,0.012,0.033,0.022,0.023,2779104501351019317,0.190803,8.702273,7.097578,5.874798,4
519,*,PN G034.7-06.2 ,PHRJ1917-0112,4262994116345873024,B,289.2812,-1.2072,0.79,14.85,0.64,1.22,0.0,289.2812,-1.2072,Gaia DR3 4262994116345873024,289.28121250664,-1.20716461137,0.0225,0.0199,0.1699,0.0255,6.6546,0.331,0.026,2.394,0.025,14.846329,0.003081,25,13453.8,68.1432,197.434,15.016429,0.006167,23,14040.5,225.927,62.146,14.379442,0.017875,1.267,0.636987,0.1701,0.466887,,,,,,24489.0,24239.6,25190.4,4.3942,4.3204,4.4235,-0.8842,-0.9766,-0.6911,7422.8496,7122.7905,8985.914,1.8505,1.8416,1.8622,0.9598,0.955,0.9671,15.0784,0.0032,14.9232,0.0079,16892216,14.9013,0.0082,14.6074,0.0013,16892216,14.8195,0.0106,14.8034,0.017,16892216,14.7655,0.0205,14.8015,0.0044,16892216,14.7459,0.021,14.1588,0.0104,115000,0.159206,J191707.51-011224.5,12.156,12.154,8.937,4.664,13.363,12.778,12.58,0.027,0.027,0.038,0.05,0.045,0.063,0.054,2889001601351049061,1.421942,11.622642,9.267232,5.6134553,0
520, ,PN G035.1+03.4 ,PaJ1843.0+0334,4280446153312965376,B,280.7655,3.5746,0.54,19.1,1.74,2.47,0.59,280.7655,3.5746,Gaia DR3 4280446153312965376,280.76552455334,3.57460838674,0.3237,0.3456,0.6962,0.4155,1.6756,-2.866,0.37,-4.432,0.336,19.102152,0.005189,11,165.737,6.13939,26.9957,19.789991,0.040316,11,478.213,19.252,24.8396,18.048841,0.043873,1.495,1.74115,0.68784,1.05331,,,,,,,,,,,,,,,,,,,,,,,,20.1375,0.0204,20.0897,0.0522,16892216,19.1175,0.0097,19.1426,0.0115,115000,18.6896,0.0076,18.6484,0.0107,16892216,18.344,0.0056,18.2725,0.0125,16892216,17.8511,0.0222,17.8149,0.0216,16892216,0.105485,J184303.74+033428.3,14.366,13.681,8.905,4.727,16.042,14.82,14.75,0.08,0.064,0.028,0.026,0.11,,,2813103001351063081,0.446762,9.203204,8.3588705,4.9572425,-1
521, ,PN G035.2+05.2 ,Pa10,4283781551897715072,B,279.2943,4.4718,0.09,18.62,1.83,2.18,0.85,279.2943,4.4718,Gaia DR3 4283781551897715072,279.29429201385,4.47182135795,0.1637,0.1981,0.0657,0.2301,0.2855,-2.068,0.221,-6.857,0.228,18.623068,0.003819,16,222.172,10.442,21.2768,19.471819,0.051105,15,692.822,11.057,62.6594,17.646341,0.017735,1.367,1.825478,0.848751,0.976727,,,,,,3609.8,3570.0,3700.5,4.5941,4.487,4.7367,-0.9236,-1.1231,-0.7951,778.2459,670.7202,839.7039,0.0537,0.0122,0.2866,0.0208,0.0047,0.1105,19.9725,0.0197,19.7455,0.0611,16892216,18.7279,0.0077,18.4748,0.0157,16892216,18.1094,0.0046,18.0772,0.0169,16892216,17.7211,0.0035,17.7305,0.0095,16892216,17.4984,0.0085,17.5843,0.0296,115000,0.089732,J183710.68+042817.3,14.613,14.555,10.104,7.63,16.106,15.431,14.709,0.065,0.084,0.059,0.184,0.154,0.169,,2794104501351034737,1.335609,10.292455,9.042163,5.7426424,-1
524, ,PN G035.7-05.0 ,K3-26,4264027902125405056,A,288.6632,0.2267,0.3,19.55,0.45,1.3,-0.25,288.6632,0.2267,Gaia DR3 4264027902125405056,288.66317033106,0.22667033621,0.5342,0.4673,0.8021,0.6426,1.2483,-2.376,0.65,-4.614,0.505,19.55004,0.009325,11,1087.92,71.9734,15.1156,17.747053,0.071883,12,956.131,18.4076,51.942,17.296602,0.021242,7.171,0.450451,-1.802986,2.253437,,,,,,,,,,,,,,,,,,,,,,,,18.0762,0.0688,15.2638,0.0298,16892216,17.854,0.0053,15.5382,0.0166,16892216,18.569,0.0439,16.1722,0.0136,16892216,18.3199,0.0281,16.0044,0.0241,16892216,17.6649,0.0,14.8074,0.0,16892216,0.192437,J191439.17+001335.6,13.326,11.998,6.394,3.129,,,,0.029,0.024,0.013,0.017,,,,2889100001351043462,0.469724,10.173264,5.870268,4.7497063,1
527,*,PN G036.0+17.6 ,Abell43,4488953930631143168,A,268.3845,10.6234,0.48,14.66,-0.21,0.46,-0.47,268.3845,10.6234,Gaia DR3 4488953930631143168,268.38446127818,10.62339666759,0.0221,0.0235,0.4577,0.0327,14.0051,-5.592,0.028,1.078,0.027,14.660253,0.002835,45,20132.0,25.9487,775.838,14.578826,0.003121,45,9597.68,16.5577,579.652,14.79248,0.004218,1.154,-0.213654,-0.081427,-0.132227,,,,,,9997.9,9993.1,9999.5,4.4558,4.4221,4.5295,-1.2602,-1.3805,-0.9347,3082.2712,2862.8152,3170.3206,0.0007,0.0001,0.0016,0.0003,0.0,0.0008,14.6013,0.0053,14.6118,0.011,115000,14.8564,0.0025,14.8852,0.0025,115000,15.1359,0.0025,15.1781,0.0019,115000,15.3424,0.0043,15.3996,0.0023,115000,15.505,0.0084,15.5222,0.0093,115000,0.154686,J175332.27+103724.5,15.125,14.914,10.513,5.244,14.977,15.045,15.334,0.037,0.063,0.08,0.04,0.046,0.078,0.164,2676110601351028425,0.301021,12.690374,9.458866,5.4658766,0
530, ,PN G037.3-07.1 ,MPAJ1924+0038,4263701961311861760,A,291.2405,0.6442,0.48,19.11,0.26,1.1,-0.34,291.2405,0.6442,Gaia DR3 4263701961311861760,291.24048934144,0.64418011848,0.457,0.4403,0.0022,0.4372,0.0051,-1.369,0.525,-1.162,0.466,19.111462,0.005156,21,386.141,7.58907,50.8812,18.871677,0.02152,20,284.113,7.28659,38.9913,18.614166,0.028101,1.57,0.257511,-0.239784,0.497295,,,,,,,,,,,,,,,,,,,,,,,,19.0685,0.0042,18.6078,0.018,16892216,18.9697,0.0241,18.4075,0.0114,16892216,19.2918,0.014,19.1816,0.0214,16892216,19.428,0.0099,19.3864,0.0035,16892216,19.395,0.0269,19.4306,0.1295,115000,0.113911,J192457.69+003838.7,15.289,14.322,10.673,8.036,,,,0.051,0.059,0.112,0.26,,,,2919100001351069649,0.466024,11.175772,8.219551,5.562434,-1
531, ,PN G037.5-05.1 ,Abell58,4264850714784262272,A,289.5856,1.783,1.2,20.97,-0.06,1.23,-0.73,289.5856,1.783,Gaia DR3 4264850714784262272,289.58558191276,1.78301352105,7.1567,6.6735,,,,,,,,20.968712,0.017157,23,420.258,7.35394,57.1474,18.77975,0.019203,23,231.315,5.57121,41.5196,18.837387,0.026422,8.443,-0.057636,-2.188961,2.131325,,,,,,,,,,,,,,,,,,,,,,,,18.6203,0.0338,18.4383,0.0258,16892216,19.2569,0.0218,18.9344,0.014,16892216,19.884,0.0074,19.7888,0.0525,16892216,20.5847,0.1433,20.7217,0.2322,115000,18.8603,0.0469,18.8382,0.0759,16892216,0.22006,J191820.53+014659.1,10.911,7.975,1.332,-1.06,17.629,15.835,14.601,0.021,0.02,0.009,0.005,,,0.104,2889101501351051832,0.356002,8.702669,5.999629,5.4144473,-1
534, ,PN G037.7-05.9 ,PHRJ1921+0136,4264623145896445184,A,290.337,1.6039,0.18,17.67,0.53,1.45,-0.25,290.337,1.6039,Gaia DR3 4264623145896445184,290.33704711879,1.60386418475,0.078,0.0812,0.0772,0.1045,0.7385,-1.293,0.099,-6.273,0.097,17.670153,0.003162,29,1006.44,7.04794,142.8,17.831568,0.008099,31,949.255,15.8285,59.9715,17.304438,0.018494,1.215,0.52713,0.161415,0.365715,,,,,,6599.7,6583.3,6612.6,4.5927,4.5855,4.5971,-3.4631,-3.5654,-3.2916,3827.0764,3789.2183,3862.1313,0.002,0.0004,0.0053,0.001,0.0002,0.0026,17.8784,0.0037,17.8795,0.0141,115000,17.733,0.0048,17.7271,0.0113,115000,17.718,0.0066,17.7738,0.0114,115000,17.7441,0.0108,17.8447,0.0122,115000,17.7495,0.0112,17.8183,0.0638,115000,0.208499,J192120.85+013613.8,14.717,13.503,9.037,5.291,16.514,16.353,15.12,0.053,0.041,0.033,0.039,0.148,,,2904101501351034010,0.450875,11.391765,8.269811,4.7760825,0
535, ,PN G037.7-06.0 ,MPAJ1921+0132,4264619130140417664,A,290.4354,1.5445,0.32,19.03,0.11,1.66,-0.78,290.4354,1.5445,Gaia DR3 4264619130140417664,290.43543311658,1.54450492985,0.2254,0.2316,0.1617,0.2697,0.5994,-1.813,0.268,-4.351,0.267,19.028328,0.006136,24,1507.1,26.6024,56.6528,17.393188,0.019367,26,971.273,9.3245,104.164,17.279543,0.011087,5.377,0.113646,-1.635139,1.748785,,,,,,,,,,,,,,,,,,,,,,,,17.548,0.0611,16.8198,0.009,16892216,17.7387,0.0216,17.1219,0.0075,16892216,18.5677,0.0052,17.8826,0.0212,16892216,18.3417,0.0195,17.7268,0.0461,16892216,18.0779,0.0351,17.0005,0.0363,16892216,0.124996,J192144.52+013240.1,12.326,11.53,6.046,3.544,15.828,15.541,14.89,0.026,0.023,0.014,0.019,,,0.136,2904101501351033484,0.379052,10.471945,6.100214,4.660834,1
540, ,PN G038.1-25.4 ,Abell70,6907822573352460032,B,307.8883,-7.0884,0.14,17.66,1.04,0.18,0.96,307.8883,-7.0884,Gaia DR3 6907822573352460032,307.88832012148,-7.08837633679,0.0946,0.0657,0.2543,0.1212,2.0985,-9.974,0.119,-7.494,0.086,17.661005,0.005372,34,766.246,21.0358,36.4259,18.12762,0.029937,32,1161.99,22.7514,51.0734,17.084887,0.021592,1.187,1.042734,0.466616,0.576118,,,,,,5144.4,5127.5,5163.4,4.7841,4.7693,4.7966,-2.7254,-3.0504,-2.4676,1472.032,1459.4847,1488.5105,0.1186,0.1002,0.1385,0.0529,0.0448,0.0619,17.9996,0.0166,17.5369,0.1548,16892216,17.5313,0.0096,17.5069,0.0198,115000,17.3326,0.0077,17.3711,0.0095,115000,17.2587,0.0281,17.3791,0.0265,115000,17.1906,0.0125,17.1965,0.0245,115000,0.129593,J203133.10-070518.8,16.021,15.404,11.238,7.901,16.164,15.461,15.303,0.158,0.211,0.284,0.271,0.095,0.134,0.185,3081007601351060320,1.478307,11.610154,9.300602,5.584736,0
545,*,PN G039.5-02.7 ,M2-47,4293191412929039232,B,288.3939,4.6344,0.47,16.06,1.07,2.38,-0.16,288.3939,4.6344,Gaia DR3 4293191412929039232,288.39392766431,4.63443641544,0.0368,0.0401,0.2006,0.0512,3.9187,-1.351,0.045,-2.677,0.043,16.063635,0.006139,29,8527.38,203.192,41.9672,15.511503,0.026021,27,13270.9,70.9758,186.977,14.440646,0.006928,3.083,1.070857,-0.552132,1.622989,,,,,,,,,,,,,,,,,,,,,,,,15.9608,0.0145,15.0554,0.0028,16892216,15.4117,0.0699,14.346,0.0038,16892216,15.4254,0.0174,14.7446,0.0043,16892216,15.1281,0.023,14.4271,0.0226,16892216,14.5206,0.0721,13.3099,0.0066,16892216,0.176072,J191334.55+043803.8,10.83,9.873,4.704,0.6,13.357,13.01,12.119,0.023,0.021,0.015,0.009,0.054,0.067,0.049,2886104501351033415,0.274994,9.648266,7.294516,4.6009893,3
548, ,PN G040.1+03.2 ,IPHASXJ185309.4+075241,4310230750781889920,B,283.2893,7.878,0.13,19.96,2.08,4.28,0.0,283.2893,7.878,Gaia DR3 4310230750781889920,283.28925259024,7.877992545,0.4046,0.4294,0.2276,0.487,0.4673,-2.666,0.497,-7.702,0.474,19.956083,0.006096,44,156.956,5.94229,26.4134,19.849096,0.0412,42,620.052,5.61119,110.503,17.766825,0.010527,3.962,2.082272,-0.106987,2.189259,,,,,,,,,,,,,,,,,,,,,,,,20.9237,0.0153,19.5057,0.0543,16892216,19.3027,0.0277,18.0758,0.0604,16892216,19.0739,0.0205,18.0519,0.0182,16892216,18.2433,0.0551,17.187,0.0163,16892216,17.1185,0.0278,15.979,0.0579,16892216,0.156446,J185309.43+075240.4,12.875,11.928,6.48,3.612,15.715,15.245,14.397,0.051,0.033,0.016,0.028,0.096,0.117,0.108,2837107501351041440,0.325817,7.7500277,7.0196204,5.479123,4
549, ,PN G040.4-02.0 ,Pa129,4293609094235062528,B,288.1788,5.7628,0.36,17.69,1.93,3.06,0.51,288.1788,5.7628,Gaia DR3 4293609094235062528,288.17878638466,5.76284151604,0.0939,0.0991,0.2514,0.1241,2.0255,-2.723,0.107,-5.886,0.112,17.687302,0.003095,23,494.016,8.12074,60.8339,18.604189,0.018064,24,1700.97,9.62052,176.807,16.67115,0.007211,1.385,1.933039,0.916887,1.016151,,,,,,4550.2,4496.2,4593.9,4.5238,4.3897,4.5769,-1.3556,-1.5276,-1.2205,829.7563,774.565,1017.8008,1.7844,1.7195,1.8374,0.719,0.6903,0.7424,19.0435,0.0059,19.0962,0.0106,115000,17.7839,0.0048,17.7846,0.008,115000,17.1635,0.0041,17.2219,0.0052,115000,16.7873,0.003,16.8369,0.005,115000,16.4983,0.0069,16.5601,0.0211,115000,0.167665,J191242.92+054546.5,14.034,12.847,9.19,4.81,15.327,14.827,14.534,0.083,0.05,0.04,0.028,0.038,0.058,0.102,2886106001351016265,0.531595,9.805534,8.7959585,5.2612777,-1
550, ,PN G040.4-03.1 ,K3-30,4293331879884359680,A,289.1154,5.222,0.08,17.95,0.79,2.16,-0.36,289.1154,5.222,Gaia DR3 4293331879884359680,289.11539701952,5.2220351491,0.1433,0.144,-0.0316,0.18,-0.1758,-2.424,0.16,-4.53,0.157,17.947723,0.006294,25,5758.29,120.188,47.9107,15.937809,0.022833,25,6892.96,29.2722,235.478,15.151881,0.005962,10.146,0.785928,-2.009914,2.795842,,,,,,,,,,,,,,,,,,,,,,,,16.272,0.0334,15.6176,0.0019,16892216,16.1945,0.1098,15.2763,0.0039,16892216,16.4739,0.0218,15.8446,0.0077,16892216,16.2536,0.0396,15.5817,0.0097,16892216,15.6191,0.0298,14.7702,0.0115,16793912,0.147124,J191627.70+051319.0,11.703,10.726,5.557,2.353,14.016,13.857,12.888,0.026,0.023,0.014,0.014,0.046,0.059,0.046,2886104501351051790,0.1891,10.183255,5.743679,4.93498,1
556, ,PN G041.8+04.4 ,K3-15,4311505638850116096,B,282.9231,9.9145,0.0,15.85,1.2,1.36,0.55,282.9231,9.9145,Gaia DR3 4311505638850116096,282.92309427821,9.91453808119,0.2008,0.2135,-0.4799,0.2581,-1.8598,-1.311,0.242,-2.497,0.245,15.848485,0.007057,25,4660.19,58.314,79.9155,16.167532,0.01387,23,8202.64,72.3039,113.447,14.963011,0.01029,1.492,1.204521,0.319047,0.885474,,,,,,,,,,,,,,,,,,,,,,,,16.8798,0.0063,16.7108,0.0085,16892216,15.3922,0.0019,15.4221,0.003,115000,15.8276,0.0033,15.8437,0.0063,115000,15.8217,0.0117,15.8571,0.0109,115000,15.1901,0.0081,15.3101,0.0011,115000,0.148564,J185141.55+095452.4,10.233,8.815,4.188,1.581,14.457,13.909,12.712,0.023,0.02,0.013,0.011,0.04,0.062,0.025,2830110601351005234,0.23204,9.070287,7.13495,5.326769,4
558, ,PN G042.0+05.4 ,K3-14,4503757445981896832,B,282.1367,10.5974,0.13,15.04,0.7,1.01,0.18,282.1367,10.5974,Gaia DR3 4503757445981896832,282.13670322619,10.59739699231,0.029,0.0357,0.0084,0.0402,0.2099,-2.247,0.038,-5.361,0.042,15.044024,0.006956,27,18669.8,195.988,95.2603,14.660691,0.011734,27,20554.0,167.039,123.049,13.965652,0.009599,2.169,0.695039,-0.383332,1.078371,,,,,,,,,,,,,,,,,,,,,,,,15.0786,0.0006,15.0692,0.0028,115000,14.2538,0.0162,14.1345,0.007,16892216,14.9441,0.0073,14.8973,0.0152,16892216,14.9608,0.0176,14.8904,0.0149,16892216,14.8434,0.0108,14.7558,0.0028,16892216,0.015051,J184832.81+103550.6,12.88,12.161,6.79,2.15,13.999,13.931,13.434,0.03,0.025,0.016,0.012,0.033,0.047,0.041,2815110601351028045,0.158449,12.14542,8.045429,4.8657985,0
559, ,PN G042.0-02.2 ,PaJ1916.3+0702,4306174446223256960,B,289.0982,7.0399,0.29,17.48,2.19,3.43,0.65,289.0982,7.0399,Gaia DR3 4306174446223256960,289.09816430116,7.03988277989,0.2602,0.2812,-0.0686,0.3441,-0.1993,-1.4,0.36,-5.261,0.341,17.481943,0.00519,22,517.229,8.34105,62.0101,18.554335,0.01773,23,2257.13,18.744,120.419,16.364002,0.009776,1.449,2.190332,1.072392,1.117941,,,,,,9239.8,9076.5,9411.5,4.3363,4.2904,4.3732,-1.3652,-1.4453,-1.2779,1755.3339,1697.0284,1852.0208,4.9111,4.8741,4.9452,2.1663,2.1475,2.184,19.0023,0.008,19.1135,0.0105,115000,17.6972,0.0022,17.7705,0.0078,115000,16.8952,0.0049,16.9645,0.0064,115000,16.3845,0.0036,16.4668,0.0118,115000,16.0149,0.0071,16.0866,0.012,115000,0.135609,J191623.51+070224.9,13.541,13.59,9.98,5.384,14.795,14.344,14.184,0.073,0.083,0.093,0.032,0.049,0.063,0.088,2898107501351011150,1.50029,10.171709,9.1241,5.617804,-1
560, ,PN G042.2+01.1 ,IPHASXJ190417.9+084916,4307548389086262656,B,286.0746,8.8211,0.21,19.72,2.95,5.05,0.79,286.0746,8.8211,Gaia DR3 4307548389086262656,286.07461090328,8.82110185666,0.9979,1.1279,0.1961,1.2653,0.155,-5.508,1.225,-6.472,1.466,19.722553,0.00927,22,69.2295,5.78779,11.9613,20.737814,0.090814,23,609.196,7.12211,85.536,17.786001,0.013244,2.79,2.951813,1.015261,1.936552,,,,,,,,,,,,,,,,,,,,,,,,21.6613,0.0506,21.6716,0.0658,115000,19.5834,0.0095,19.6976,0.0207,115000,19.0957,0.0113,19.2355,0.0223,115000,17.9361,0.0181,18.123,0.016,115000,16.2591,0.009,16.3696,0.0127,115000,0.050497,J190417.91+084915.8,11.792,10.45,5.389,1.893,15.387,14.498,13.203,0.037,0.026,0.014,0.016,0.063,0.051,0.039,2864109001351015640,0.221375,7.689606,6.903935,5.8076987,4
561, ,PN G042.5-14.5 ,NGC6852,4237745794618477440,A,300.1634,1.728,0.02,17.91,-0.22,0.28,-0.37,300.1634,1.728,Gaia DR3 4237745794618477440,300.1633691373,1.72801250528,0.1033,0.0756,0.3899,0.1173,3.3232,-1.382,0.125,-4.767,0.092,17.906206,0.003804,42,1105.61,31.0947,35.5563,17.729534,0.030663,40,524.815,29.6831,17.6806,17.94788,0.061525,1.258,-0.218346,-0.176672,-0.041674,,,,,,12817.5,11876.3,12985.9,4.492,4.4796,4.4976,-1.3697,-1.4542,-1.189,19173.168,17688.176,19434.496,0.0056,0.0011,0.015,0.0029,0.0006,0.0079,17.5646,0.0019,14.2096,0.012,16892216,18.016,0.019,,,16892216,18.4092,0.0114,18.338,0.0463,115000,18.6154,0.0087,18.5552,0.0441,16892216,18.6488,0.0684,18.1656,0.1023,16793912,0.125384,J200039.33+014341.7,13.76,12.373,7.63,2.71,15.428,14.83,14.603,0.042,0.03,0.018,0.014,0.065,0.074,0.106,2994101501351053353,1.985482,10.752654,7.2757177,4.027752,3
562, ,PN G042.6+01.3 ,IPHASXJ190432.9+091656,4310668974884821248,B,286.1375,9.2822,0.97,19.92,2.15,4.44,-0.01,286.1375,9.2822,Gaia DR3 4310668974884821248,286.13750992931,9.28224318036,0.4363,0.5565,0.0336,0.5466,0.0615,-1.19,0.516,-2.779,0.578,19.91828,0.016464,17,231.439,22.883,10.114,19.42745,0.107386,16,969.179,25.0693,38.66,17.281885,0.028337,5.912,2.145565,-0.490829,2.636395,,,,,,,,,,,,,,,,,,,,,,,,20.4229,0.0789,19.3902,0.0133,16777496,18.9426,0.1267,17.7083,0.0885,16777496,18.7927,0.0627,17.8751,0.0236,16892216,17.77,0.0707,16.6277,0.039,16892216,16.4198,0.0841,15.0727,0.0116,16777496,0.27429,J190432.95+091656.7,11.736,10.747,5.799,2.695,14.565,14.719,13.053,0.029,0.024,0.014,0.017,,0.082,,2864109001351041143,1.091759,7.7340584,6.843304,5.6690006,4
564, ,PN G043.0+01.7 ,IPHASXJ190340.7+094639,4310749346635888640,B,285.9198,9.7775,0.41,17.5,1.93,3.5,0.26,285.9198,9.7775,Gaia DR3 4310749346635888640,285.91975514092,9.77746736325,0.0752,0.087,0.2722,0.1015,2.6803,1.099,0.086,-2.715,0.09,17.497637,0.003143,26,577.017,6.02665,95.7442,18.435572,0.011678,26,1988.52,8.50094,233.918,16.501568,0.005986,1.359,1.934004,0.937935,0.996069,,,,,,5553.5,5473.7,5608.4,4.68,4.6651,4.7015,-3.7974,-4.0556,-3.3248,756.9703,732.8744,776.9068,2.6811,2.6316,2.7223,1.1452,1.1209,1.1652,18.8167,0.0311,18.8126,0.0007,115000,17.6555,0.0037,17.4494,0.0089,115000,16.9673,0.0066,16.9338,0.0097,115000,16.5762,0.0069,16.576,0.0109,115000,16.3372,0.0054,16.2937,0.0226,115000,0.196017,J190340.69+094639.6,9.778,10.903,8.199,3.539,15.158,14.747,14.585,0.171,0.176,0.128,0.023,0.139,0.152,0.125,2864109001351062950,1.028731,8.811932,8.154627,5.9523516,2
567, ,PN G043.2-02.0 ,PM2-40,4308012932750878720,B,289.4607,8.2523,0.09,15.5,2.0,2.23,1.03,289.4607,8.2523,Gaia DR3 4308012932750878720,289.46067126317,8.25230809725,0.1629,0.1571,0.5149,0.1901,2.7077,1.022,0.203,-8.356,0.188,15.504675,0.004955,28,4507.7,32.4864,138.757,16.203655,0.008307,29,16535.5,42.3828,390.146,14.201853,0.004693,1.778,2.001802,0.69898,1.302822,,,,,,,,,,,,,,,,,,,,,,,,17.3601,0.0024,17.3971,0.0069,115000,15.2044,0.0023,15.2148,0.0051,115000,14.9265,0.0056,14.9484,0.0038,115000,14.5684,0.0128,14.6093,0.0045,115000,14.0299,0.011,14.0463,0.0117,115000,0.1143,J191750.55+081508.4,10.913,9.951,2.134,-0.833,12.981,12.556,11.925,0.024,0.021,0.011,0.005,0.028,0.037,0.026,2898107501351059005,0.248572,8.32479,7.6561384,4.882229,3
568, ,PN G043.3+02.2 ,PM1-276,4311037792327567744,B,285.5742,10.2924,0.6,17.29,1.35,2.69,0.0,285.5742,10.2924,Gaia DR3 4311037792327567744,285.57416075571,10.29244895849,0.0761,0.0725,0.3064,0.0914,3.3505,-1.682,0.097,-6.549,0.092,17.294083,0.003293,20,1088.46,9.61922,113.154,17.746515,0.009993,19,2193.2,10.5975,206.955,16.395199,0.006466,1.441,1.351316,0.452433,0.898884,,,,,,5626.6,5561.0,5758.7,4.6646,4.6285,4.689,-4.0335,-4.1197,-3.827,1109.2366,1075.385,1186.3492,1.2981,1.2572,1.381,0.5797,0.5602,0.6196,18.0429,0.0049,15.9612,0.1224,16892216,17.2215,0.011,15.6221,0.011,16892216,16.8883,0.0037,16.544,0.0827,16892216,16.6591,0.0049,16.2375,0.0559,16892216,16.5258,0.0075,15.6473,0.1027,16892216,0.222145,J190217.85+101732.5,12.17,11.476,5.989,1.418,,,,0.109,0.042,0.014,0.013,,,,2861110601351013391,0.702458,8.965216,7.7895803,4.7204175,3
