recno,Astrom,PNG,OName,GaiaEDR3,Group,RA_ICRS,DE_ICRS,Dang,Gmag,BP-RP,AV,(BP-RP)0,_RA_icrs,_DE_icrs,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag_x,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP_x,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist,objID,RAJ2000_x,DEJ2000_x,errHalfMaj_x,errHalfMin_x,errPosAng_x,f_objID,Qual,Epoch,Ns,Nd,gmag_xa,e_gmag_x,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist_x,AllWISE,RAJ2000_xa,DEJ2000_xa,eeMaj,eeMin,eePA,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,e_Jmag,e_Hmag,e_Kmag,ID,ccf,ex,var,qph,pmRA_x,e_pmRA_x,pmDE_x,e_pmDE_x,d2M,angDist_xa
559," ","PN G042.0-02.2 ",PaJ1916.3+0702,4306174446223256960,B,289.0982,7.0399,0.29,17.48,2.19,3.43,0.65,289.0982,7.0399,Gaia DR3 4306174446223256960,289.09816430116,7.03988277989,0.0,0.0,32.0,1636148068921376768,4306174446223256960,1221524054,0.2602,0.2812,-0.0686,0.3441,-0.1993,5.444,-1.4,0.36,-5.261,0.341,0.1541,0.1011,0.057,-0.2197,-0.3449,-0.2415,-0.0138,0.1052,-0.2011,0.1596,206,0,206,0,35.2315,2152.4,2.375,96.184,31,false,1.313,,,,,,,,24,16,0.527841,24,0.0503,136.7,0,0,3.197,0,206,1915.00255,7.75834,246.831,17.481943,0.00519,22,517.229,8.34105,62.0101,18.554335,0.01773,23,2257.13,18.744,120.419,16.364002,0.009776,1.449,0,0,0,2,0,2.190332,1.072392,1.117941,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999999,9239.8,9076.5,9411.5,4.3363,4.2904,4.3732,-1.3652,-1.4453,-1.2779,1755.3339,1697.0284,1852.0208,4.9111,4.8741,4.9452,3.9118,3.8769,3.9444,2.1663,2.1475,2.184,A,289.0981705697,7.0399061625,5.74534,5.46679,0.1822,0.141814,116442890982018395,289.0981648,7.03988591,0.006,0.001,0.0,503635968,60,55945.63846065,5,74,19.0023,0.008,19.1135,0.0105,115000,17.6972,0.0022,17.7705,0.0078,115000,16.8952,0.0049,16.9645,0.0064,115000,16.3845,0.0036,16.4668,0.0118,115000,16.0149,0.0071,16.0866,0.012,115000,0.135609,J191623.51+070224.9,289.0979837,7.0402572,0.1134,0.1085,95.8,13.541,13.59,9.98,5.384,14.795,14.344,14.184,0.073,0.083,0.093,0.032,0.049,0.063,0.088,2898107501351011150,0000,0,1100,AAAA,-771,175,-92,170,1.313,1.50029
560," ","PN G042.2+01.1 ",IPHASXJ190417.9+084916,4307548389086262656,B,286.0746,8.8211,0.21,19.72,2.95,5.05,0.79,286.0746,8.8211,Gaia DR3 4307548389086262656,286.07461090328,8.82110185666,0.001,0.001,38.0,1636148068921376768,4307548389086262656,714035106,0.9979,1.1279,0.1961,1.2653,0.155,8.499,-5.508,1.225,-6.472,1.466,0.5122,-0.4097,0.0545,0.2911,-0.4246,0.1545,0.3062,0.0803,-0.2101,0.2814,199,0,199,0,20.7316,1098.3,7.333,40.939,95,false,,1.1502,0.2149,-0.161,0.0,0.158,-0.01,0.007,23,12,2.225858,23,0.09627,151.3,0,0,2.221,0,194,243.17849,1.98237,122.671,19.722553,0.00927,22,69.2295,5.78779,11.9613,20.737814,0.090814,23,609.196,7.12211,85.536,17.786001,0.013244,2.79,0,0,0,0,0,2.951813,1.015261,1.936552,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999889,,,,,,,,,,,,,,,,,,,,,,,286.07463567432,8.8211306233,19.57163,23.128956,0.2644,0.039359,118582860746245820,286.0746126,8.82110646,0.053,0.028,90.0,503635968,60,56059.50315972,5,68,21.6613,0.0506,21.6716,0.0658,115000,19.5834,0.0095,19.6976,0.0207,115000,19.0957,0.0113,19.2355,0.0223,115000,17.9361,0.0181,18.123,0.016,115000,16.2591,0.009,16.3696,0.0127,115000,0.050497,J190417.91+084915.8,286.074644,8.8210565,0.0379,0.0341,170.4,11.792,10.45,5.389,1.893,15.387,14.498,13.203,0.037,0.026,0.014,0.016,0.063,0.051,0.039,2864109001351015640,00h0,0,0011,AAAA,-236,44,342,44,0.273,0.221375
561," ","PN G042.5-14.5 ",NGC6852,4237745794618477440,A,300.1634,1.728,0.02,17.91,-0.22,0.28,-0.37,300.1634,1.728,Gaia DR3 4237745794618477440,300.1633691373,1.72801250528,0.0,0.0,74.0,1636148068921376768,4237745794618477440,1529537478,0.1033,0.0756,0.3899,0.1173,3.3232,4.963,-1.382,0.125,-4.767,0.092,0.1964,0.1464,-0.0517,-0.1533,-0.0099,-0.1355,0.2455,-0.2779,-0.2137,0.2262,383,0,381,2,0.4919,444.2,0.233,0.65427,95,false,,1.8172,0.0229,-0.127,0.029,0.12,-0.054,-0.071,44,20,0.179741,45,0.02873,72.34,0,0,1.017,0,380,1295.57957,3.13011,413.909,17.906206,0.003804,42,1105.61,31.0947,35.5563,17.729534,0.030663,40,524.815,29.6831,17.6806,17.94788,0.061525,1.258,0,6,0,4,0,-0.218346,-0.176672,-0.041674,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,12817.5,11876.3,12985.9,4.492,4.4796,4.4976,-1.3697,-1.4542,-1.189,19173.168,17688.176,19434.496,0.0056,0.0011,0.015,0.0054,0.0011,0.0148,0.0029,6.0E-4,0.0079,A,300.1633752811,1.72803369265,2.004929,1.448535,0.2435,0.119833,110073001633844124,300.16336672,1.72801032,0.029,0.011,0.0,444915712,53,55734.94422454,4,28,17.5646,0.0019,14.2096,0.012,16892216,18.016,0.019,,,16892216,18.4092,0.0114,18.338,0.0463,115000,18.6154,0.0087,18.5552,0.0441,16892216,18.6488,0.0684,18.1656,0.1023,16793912,0.125384,J200039.33+014341.7,300.1638891,1.7282554,0.0428,0.04,148.7,13.76,12.373,7.63,2.71,15.428,14.83,14.603,0.042,0.03,0.018,0.014,0.065,0.074,0.106,2994101501351053353,0h00,1,2214,AAAA,396,70,299,72,1.449,1.985482
562," ","PN G042.6+01.3 ",IPHASXJ190432.9+091656,4310668974884821248,B,286.1375,9.2822,0.97,19.92,2.15,4.44,-0.01,286.1375,9.2822,Gaia DR3 4310668974884821248,286.13750992931,9.28224318036,0.001,0.0,32.0,1636148068921376768,4310668974884821248,1246231930,0.4363,0.5565,0.0336,0.5466,0.0615,3.023,-1.19,0.516,-2.779,0.578,0.4827,-0.1428,0.089,-0.0137,-0.4209,0.0059,0.2251,-0.1074,-0.0968,0.413,186,0,184,2,0.4309,194.81,0.0,0.0,95,false,,1.3811,0.1198,-0.2,-0.185,0.221,-0.197,-0.105,22,14,0.914991,23,0.05647,21.59,0,0,1.021,0,175,203.06506,3.03588,66.8883,19.91828,0.016464,17,231.439,22.883,10.114,19.42745,0.107386,16,969.179,25.0693,38.66,17.281885,0.028337,5.912,0,0,0,0,0,2.145565,-0.490829,2.636395,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,5.81E-4,0.999418,,,,,,,,,,,,,,,,,,,,,,,286.13751528705,9.28225553084,8.233251,9.144258,0.4212,0.159402,119132861375019304,286.13750533,9.28227601,0.232,0.104,0.0,512024576,61,55849.2915625,2,55,20.4229,0.0789,19.3902,0.0133,16777496,18.9426,0.1267,17.7083,0.0885,16777496,18.7927,0.0627,17.8751,0.0236,16892216,17.77,0.0707,16.6277,0.039,16892216,16.4198,0.0841,15.0727,0.0116,16777496,0.27429,J190432.95+091656.7,286.1373056,9.2824349,0.0347,0.0333,148.6,11.736,10.747,5.799,2.695,14.565,14.719,13.053,0.029,0.024,0.014,0.017,,0.082,,2864109001351041143,HH00,1,nn00,AAAA,-1028,40,1220,41,0.188,1.091759
563," ","PN G042.7+00.8 ",[GKF2010]MN102,4307651880622158208,A,286.6403,9.1224,1.25,19.88,2.62,7.54,-0.85,286.6403,9.1224,Gaia DR3 4307651880622158208,286.6402662934,9.12239542133,0.0,0.0,12.0,1636148068921376768,4307651880622158208,1247198229,0.3643,0.4452,-0.6862,0.4866,-1.41,8.228,-2.696,0.426,-7.774,0.471,0.0905,0.093,-0.0732,-0.0591,-0.2423,-0.0065,0.0687,-0.2255,-0.1232,0.2692,170,0,170,0,-0.948,166.02,0.0,0.0,95,false,,1.1522,0.1191,-0.126,0.197,0.101,-0.083,-0.102,20,13,0.709544,20,0.1197,79.8,0,0,0.946,0,169,210.4939,1.22852,171.339,19.879269,0.00691,14,50.6184,14.023,3.60967,21.07777,0.300798,17,329.585,13.7434,23.9813,18.452976,0.045432,1.806,0,0,0,2,0,2.624794,1.198502,1.426292,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999994,,,,,,,,,,,,,,,,,,,,,,,286.64027842931,9.12242997055,6.851351,7.516543,0.2723,0.120938,118942866402707383,286.64026762,9.12240058,0.006,0.004,0.0,503635968,60,56081.19739583,5,59,25.18,,,,114724,20.7191,0.0302,20.5038,0.1387,16892216,19.251,0.0137,19.2427,0.0363,115000,18.2725,0.0047,18.3214,0.0171,115000,17.4546,0.0144,17.3486,0.0178,16892216,0.115113,J190633.70+090719.9,286.640434,9.1222198,0.0412,0.0386,175.4,12.772,11.785,5.707,2.089,15.593,14.858,13.885,0.132,0.059,0.014,0.013,0.082,0.102,0.088,2864109001351028412,dd00,1,2112,BAAA,-286,123,-1461,130,0.879,0.80485
564," ","PN G043.0+01.7 ",IPHASXJ190340.7+094639,4310749346635888640,B,285.9198,9.7775,0.41,17.5,1.93,3.5,0.26,285.9198,9.7775,Gaia DR3 4310749346635888640,285.91975514092,9.77746736325,0.0,0.0,32.0,1636148068921376768,4310749346635888640,331480584,0.0752,0.087,0.2722,0.1015,2.6803,2.929,1.099,0.086,-2.715,0.09,0.2959,-0.2825,0.0566,-0.2037,-0.4111,-0.1261,-0.0401,-0.1335,0.0666,0.1887,254,0,251,3,-1.3559,226.79,0.0,0.0,31,false,1.353,,,,,,,,29,15,0.133968,29,0.02613,78.55,0,0,0.938,0,242,1887.52163,2.62931,717.876,17.497637,0.003143,26,577.017,6.02665,95.7442,18.435572,0.011678,26,1988.52,8.50094,233.918,16.501568,0.005986,1.359,0,0,0,1,0,1.934004,0.937935,0.996069,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999993,5553.5,5473.7,5608.4,4.68,4.6651,4.7015,-3.7974,-4.0556,-3.3248,756.9703,732.8744,776.9068,2.6811,2.6316,2.7223,2.0409,1.9998,2.0756,1.1452,1.1209,1.1652,MARCS,285.91975018342,9.77747943012,1.368407,1.448104,0.208,0.197819,119732859197923464,285.91975489,9.77746856,0.004,0.002,90.0,503635968,60,55962.96792824,5,68,18.8167,0.0311,18.8126,7.0E-4,115000,17.6555,0.0037,17.4494,0.0089,115000,16.9673,0.0066,16.9338,0.0097,115000,16.5762,0.0069,16.576,0.0109,115000,16.3372,0.0054,16.2937,0.0226,115000,0.196017,J190340.69+094639.6,285.9195728,9.7776776,0.1523,0.1191,101.9,9.778,10.903,8.199,3.539,15.158,14.747,14.585,0.171,0.176,0.128,0.023,0.139,0.152,0.125,2864109001351062950,hhh0,1,2200,BBBA,23202,412,29916,244,1.078,1.028731
566,*,"PN G043.1+37.7 ",NGC6210,1299564195037054592,A,251.123,23.7998,0.15,12.46,-0.47,0.16,-0.56,251.123,23.7998,Gaia DR3 1299564195037054592,251.12296614506,23.79979626764,0.0,0.0,15.0,1636148068921376768,1299564195037054592,482079513,0.0175,0.0249,0.4862,0.0319,15.2186,11.522,-6.199,0.025,-9.712,0.033,0.2172,-0.0239,0.0611,0.0135,-0.0387,-0.0036,-0.1312,-0.0628,0.0549,0.3083,685,658,680,5,-0.3694,9199.4,0.343,201.33,95,false,,1.8173,0.005,0.006,0.097,0.067,-0.064,-0.112,78,29,0.048589,80,0.04892,7.221,0,0,0.989,0,632,195618.54415,263.099,743.516,12.458842,0.003118,74,357174.0,3128.83,114.156,11.456343,0.009912,76,134564.0,816.346,164.837,11.925574,0.007594,2.514,0,69,3,73,0,-0.469232,-1.0025,0.533268,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,,,,,,,,,,,,,,,,,,,,,,,251.12299625807,23.79983943286,0.398339,0.539563,0.3067,0.11232,136562511229960428,251.12297235,23.79993384,0.053,0.019,0.0,814014464,97,55805.31216435,2,37,12.026,,,,16484,11.885,,,,16484,11.81,,,,16484,11.781,,,,114788,11.866,,,,114788,0.490356,J164429.47+234759.4,251.1228155,23.7998588,0.0267,0.0253,88.0,9.01,8.078,2.456,-1.184,11.054,10.955,10.331,0.022,0.019,0.011,0.017,0.042,,,2510124201351019030,0000,5,4233,AAAA,1185,27,1457,26,0.71,0.64357
567," ","PN G043.2-02.0 ",PM2-40,4308012932750878720,B,289.4607,8.2523,0.09,15.5,2.0,2.23,1.03,289.4607,8.2523,Gaia DR3 4308012932750878720,289.46067126317,8.25230809725,0.0,0.0,53.0,1636148068921376768,4308012932750878720,353243200,0.1629,0.1571,0.5149,0.1901,2.7077,8.419,1.022,0.203,-8.356,0.188,0.126,-0.0346,0.0905,-0.2013,-0.1873,-0.1838,-0.0519,-0.1143,0.0805,0.2131,237,0,237,0,49.4411,7130.9,1.616,298.08,95,false,,1.31,0.0427,0.015,-0.078,0.073,-0.078,-0.008,27,17,0.301289,30,0.04968,87.2,0,0,4.03,0,234,11832.51023,44.8797,263.65,15.504675,0.004955,28,4507.7,32.4864,138.757,16.203655,0.008307,29,16535.5,42.3828,390.146,14.201853,0.004693,1.778,0,1,0,1,0,2.001802,0.69898,1.302822,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999771,,,,,,,,,,,,,,,,,,,,,,,289.46066667323,8.25234523699,3.245028,3.013188,0.2329,0.10645,117902894606803297,289.46067047,8.25231241,0.012,0.006,0.0,503636112,60,55987.63162037,5,70,17.3601,0.0024,17.3971,0.0069,115000,15.2044,0.0023,15.2148,0.0051,115000,14.9265,0.0056,14.9484,0.0038,115000,14.5684,0.0128,14.6093,0.0045,115000,14.0299,0.011,14.0463,0.0117,115000,0.1143,J191750.55+081508.4,289.4606464,8.2523442,0.0196,0.0161,66.4,10.913,9.951,2.134,-0.833,12.981,12.556,11.925,0.024,0.021,0.011,0.005,0.028,0.037,0.026,2898107501351059005,HdHH,1,n2nn,AAAA,-84,31,-405,30,0.078,0.248572
568," ","PN G043.3+02.2 ",PM1-276,4311037792327567744,B,285.5742,10.2924,0.6,17.29,1.35,2.69,0.0,285.5742,10.2924,Gaia DR3 4311037792327567744,285.57416075571,10.29244895849,0.0,0.0,75.0,1636148068921376768,4311037792327567744,664969097,0.0761,0.0725,0.3064,0.0914,3.3505,6.761,-1.682,0.097,-6.549,0.092,0.0268,-0.2536,0.1099,-0.1813,-0.0834,-0.2027,0.0314,-0.0275,5.0E-4,0.1114,211,0,210,1,0.682,226.54,0.094,0.17708,95,false,,1.4427,0.0186,0.082,-0.092,-0.092,0.044,0.05,24,14,0.139216,24,0.06286,17.72,0,0,1.032,0,207,2276.74035,3.78171,602.04,17.294083,0.003293,20,1088.46,9.61922,113.154,17.746515,0.009993,19,2193.2,10.5975,206.955,16.395199,0.006466,1.441,0,15,0,15,0,1.351316,0.452433,0.898884,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999999,5626.6,5561.0,5758.7,4.6646,4.6285,4.689,-4.0335,-4.1197,-3.827,1109.2366,1075.385,1186.3492,1.2981,1.2572,1.381,1.0409,1.006,1.1118,0.5797,0.5602,0.6196,MARCS,285.57416835139,10.29247806496,1.546114,1.476685,0.1309,0.22447,120352855741771464,285.57416192,10.29244903,0.006,0.002,0.0,444915712,53,55971.14100694,10,66,18.0429,0.0049,15.9612,0.1224,16892216,17.2215,0.011,15.6221,0.011,16892216,16.8883,0.0037,16.544,0.0827,16892216,16.6591,0.0049,16.2375,0.0559,16892216,16.5258,0.0075,15.6473,0.1027,16892216,0.222145,J190217.85+101732.5,285.5743974,10.2923817,0.0431,0.0378,152.0,12.17,11.476,5.989,1.418,,,,0.109,0.042,0.014,0.013,,,,2861110601351013391,0hhh,1,2133,AAAA,1337,127,4802,110,,0.702458
571," ","PN G043.3+11.6 ",M3-27,4509558434941251584,B,276.9511,14.485,0.14,13.11,0.88,0.64,0.56,276.9511,14.485,Gaia DR3 4509558434941251584,276.95108548999,14.48498703089,0.0,0.0,14.0,1636148068921376768,4509558434941251584,1552351045,0.0369,0.0472,0.1468,0.0506,2.9031,7.708,-3.038,0.049,-7.084,0.057,0.1309,-0.011,-0.1553,-0.1971,-0.391,-0.2088,-0.5117,-0.0313,0.2565,0.2254,327,0,318,9,51.1986,4331.1,0.445,151.89,31,false,1.561,,,,,,,,37,19,0.088206,43,0.01788,161.7,0,2,3.634,0,315,106899.29678,920.097,116.183,13.11493,0.009743,42,63952.6,574.257,111.366,13.323897,0.010141,42,83177.7,605.304,137.415,12.447878,0.008759,1.376,0,42,0,7,0,0.876019,0.208967,0.667052,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999918,,,,,,,,,,,,,,,,,,,,,,,276.95109943776,14.48501851361,0.789607,0.938047,0.2372,0.068831,125382769511152510,276.95108639,14.48498907,0.006,0.005,90.0,235200512,28,55963.7584838,10,67,14.1856,0.0034,14.2182,0.0059,115000,12.8201,0.0058,12.748,0.0047,16811064,13.8012,0.0034,13.835,0.0042,115000,13.3203,0.0133,13.3905,0.0128,115000,13.5663,0.0083,13.5892,0.02,115000,0.061633,J182748.26+142905.9,276.9511033,14.484992,0.0299,0.029,83.4,9.012,7.827,5.294,1.766,12.515,12.237,11.042,0.023,0.02,0.015,0.015,0.022,0.032,0.026,2770115101351005134,0000,0,0011,AAAA,5,33,-110,31,0.08,0.030959
574," ","PN G044.0+05.2 ",K3-16,4504427250399940864,B,283.2566,12.2666,0.55,18.2,0.43,0.78,0.01,283.2566,12.2666,Gaia DR3 4504427250399940864,283.25663030756,12.26661399951,0.0,0.0,24.0,1636148068921376768,4504427250399940864,1201030364,0.186,0.2132,0.7888,0.2345,3.3635,5.427,-0.993,0.234,-5.335,0.271,0.1516,0.1337,-0.1092,-0.4021,-0.4351,-0.3562,-0.0726,0.1223,-0.2178,0.1811,218,0,216,2,8.5963,453.38,1.139,7.9481,95,false,,1.5184,0.0473,-0.219,0.011,-0.022,-0.01,0.285,25,16,0.40042,25,0.01617,77.68,0,0,1.446,0,213,989.23166,6.51218,151.905,18.199121,0.00766,20,2302.45,65.7441,35.0214,16.933067,0.031127,21,1979.16,35.4597,55.8143,16.506693,0.019816,4.328,0,16,0,18,0,0.426374,-1.266054,1.692429,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.001836,0.998164,,,,,,,,,,,,,,,,,,,,,,,283.25663482589,12.26663771263,3.77321,4.360658,0.2164,0.117928,122722832565670484,283.25662529,12.26664483,0.095,0.03,0.0,512024576,61,55971.86743056,5,81,17.1067,0.0612,16.0435,0.0068,16892216,17.3075,0.0394,15.9223,0.0061,16892216,17.6584,0.0435,16.7381,0.0106,16892216,17.5729,0.089,16.5602,0.0155,16892216,17.3438,0.0315,15.9325,0.0222,16892216,0.184285,J185301.58+121600.2,283.2565887,12.2667294,0.0845,0.0584,39.6,14.182,13.346,8.843,6.03,15.871,15.79,14.693,0.047,0.043,0.038,0.074,0.077,0.134,,2827112101351028229,0000,0,nnnn,AAAA,-479,191,-344,207,0.125,0.467586
575," ","PN G044.3+10.4 ",We3-1,4509807233807831936,B,278.5111,14.8221,0.16,15.24,0.95,0.6,0.67,278.5111,14.8221,Gaia DR3 4509807233807831936,278.5110507234,14.82205485928,0.0,0.0,9.0,1636148068921376768,4509807233807831936,357613939,0.0594,0.0728,0.3134,0.0788,3.9785,9.392,-4.531,0.073,-8.227,0.088,0.0659,-0.0865,-0.0913,-0.192,-0.0412,-0.2218,-0.3542,-0.0615,-0.0423,0.161,289,0,287,2,47.3517,3707.8,0.67,80.445,31,false,1.523,,,,,,,,34,19,0.129766,38,0.06556,2.186,77,0,3.553,0,289,15154.76615,14.1445,1071.42,15.235993,0.002936,33,8321.23,14.5247,572.901,15.538074,0.003373,31,11607.5,11.345,1023.13,14.586051,0.003926,1.315,0,0,0,0,0,0.952023,0.30208,0.649942,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999984,5713.9,5680.9,5755.1,4.188,4.1757,4.1976,-1.5847,-1.5959,-1.5623,1397.8064,1376.5396,1425.4059,0.3817,0.3619,0.4073,0.3174,0.3006,0.3391,0.174,0.1647,0.186,PHOENIX,278.51107155532,14.82209142172,1.179699,1.43744,0.1778,0.236259,125782785110557017,278.51105086,14.82205804,0.007,0.003,90.0,503635968,60,55989.03284722,5,72,15.6342,0.001,15.6492,0.0013,115000,15.1663,0.0044,15.204,0.0023,115000,14.9601,4.0E-4,15.0045,0.0019,115000,14.8933,0.0025,14.9327,0.0019,115000,14.8128,0.004,14.8498,0.0077,115000,0.228177,J183402.65+144919.4,278.5110425,14.8220599,0.0523,0.0517,157.3,13.449,13.591,12.006,8.112,13.877,13.551,13.555,0.025,0.033,0.262,0.194,0.028,0.032,0.046,2786115101351019153,0h00,0,00nn,AABB,-125,95,60,102,0.251,0.246755
576,*,"PN G044.3-04.1 ",IPHASJ192717.94+081429.4,4296182638654046592,B,291.8248,8.2415,0.12,17.58,0.5,0.87,0.04,291.8248,8.2415,Gaia DR3 4296182638654046592,291.82477206601,8.24147384088,0.0,0.0,68.0,1636148068921376768,4296182638654046592,237588586,0.0775,0.0651,0.3473,0.0929,3.7401,2.793,0.12,0.089,-2.791,0.074,0.1704,0.0591,0.1021,-0.3002,0.0051,-0.2684,0.2871,-0.2439,-0.2573,0.3592,409,0,405,4,1.1032,448.62,0.0,0.0,31,false,1.632,,,,,,,,47,16,0.135713,53,0.1209,170.4,0,1,1.038,0,400,1754.70286,16.1896,108.384,17.576859,0.010389,43,1111.89,33.1776,33.5132,17.72339,0.032517,44,1020.12,26.1499,39.0103,17.22627,0.028087,1.215,0,1,0,2,0,0.49712,0.146532,0.350588,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.002852,2.0E-6,0.9971,6167.7,6152.1,6182.4,4.6997,4.6955,4.7027,-4.0313,-4.0992,-3.9528,2780.3772,2758.531,2807.8494,0.0014,3.0E-4,0.005,0.0012,2.0E-4,0.0043,7.0E-4,1.0E-4,0.0024,MARCS,291.82477152498,8.24148624399,1.417888,1.167296,0.3981,0.137016,117892918247800261,291.82477413,8.2414693,0.01,0.007,0.0,503635968,60,55976.9428588,5,67,17.6262,0.0066,17.7479,0.0088,115000,17.4801,0.0095,17.5899,0.016,115000,17.4951,0.016,17.5961,0.0172,115000,17.4597,0.0549,17.5793,0.0481,115000,17.4311,0.0318,17.6761,0.0512,115000,0.14391,J192717.94+081429.3,291.8247561,8.2414944,0.0332,0.0317,98.7,11.594,10.778,7.83,6.38,15.317,13.995,12.763,0.023,0.02,0.019,0.058,0.076,0.055,0.037,2913107501351056001,0h00,0,8800,AAAA,-77,37,-79,36,0.061,0.157533
577," ","PN G044.3-05.6 ",K3-36,4295152602412852480,A,293.1647,7.4644,0.67,17.11,0.03,0.67,-0.34,293.1647,7.4644,Gaia DR3 4295152602412852480,293.16468495343,7.46442314539,0.0,0.0,65.0,1636148068921376768,4295152602412852480,638715151,0.0755,0.0576,0.1779,0.0925,1.9232,5.128,-1.448,0.086,-4.92,0.064,0.3331,-0.3194,0.1854,-0.1068,-0.0135,-0.1753,0.1788,-0.4366,-0.2518,0.4124,313,0,311,2,0.0219,363.87,0.129,0.46534,95,false,,1.7221,0.0173,-0.031,-0.02,0.167,0.044,-0.147,36,16,0.13245,38,0.03847,168.1,2,0,1.0,0,297,2707.63008,6.7446,401.452,17.105894,0.003861,32,3212.55,19.8828,161.574,16.571417,0.007276,30,1911.13,10.9193,175.023,16.544668,0.007264,1.892,0,7,0,6,0,0.026749,-0.534477,0.561226,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,1.4E-5,0.999986,,,,,,,,,,,,,,,,,,,,,,,293.16469144596,7.46444501074,1.361694,1.014544,0.4367,0.099133,116952931646937837,293.16468512,7.4644264,0.019,0.005,0.0,444915712,53,55596.35609954,5,58,16.6819,0.024,14.7922,0.0122,16892216,16.795,0.0113,15.0305,0.0085,16892216,17.3321,0.0099,15.8305,3.0E-4,16892216,17.481,0.0087,15.941,0.003,16892216,17.4739,0.0453,16.3792,0.0788,16892216,0.108875,J193239.54+072751.6,293.1647806,7.4643432,0.0407,0.0361,160.7,13.639,12.794,6.76,3.739,,,,0.036,0.034,0.014,0.018,,,,2928107501351031032,00dp,1,1110,AAAA,-505,54,918,58,,0.353034
