idPNMain,PNG,Name,PNstat,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,Glon,Glat,Catalogue,MajDiam,MinDiam,PAdiam,EPA,mainClass,subClass,tbRadioCont_Flux_3cm,tbRadioCont_Flux_6cm,tbRadioCont_Flux_11cm,tbRadioCont_Flux_13cm,tbRadioCont_Flux_20cm,tbRadioCont_Flux_36cm,tbRadioCont_Flux_2cm,tbIRFlux_Flux_J,tbIRFlux_Flux_H,tbIRFlux_Flux_Ks,tbIRFlux_Flux_8um,tbIRFlux_Flux_12um,tbIRFlux_Flux_22um,tbIRFlux_Flux_24um,tbIRFlux_Flux_25um,tbIRFlux_Flux_60um,tbIRFlux_Flux_70um,tbIRFlux_Flux_100um,tbIRFlux_Flux_160um,tbIRFlux_Flux_250um,tbIRFlux_Flux_350um,tbIRFlux_Flux_500um,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000_x,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
1194,355.1+02.3,Th 3-11,T,17:24:26.3,-31:43:19.92,261.1096,-31.7222,355.18385,2.33631,1992secg.book.....A,7.5,,,,S,,,,,,6.9,,,,,,,,,,,,,,,,,,Gaia DR3 4058037456681232512,261.10969653302,-31.72220067375,0.0,0.0,77.0,1636148068921376768,4058037456681232512,1111593210,0.4477,0.3278,0.1178,0.5392,0.2184,6.157,-4.543,0.607,-4.156,0.393,0.1604,0.0929,-0.0125,-0.0372,-0.3928,0.029,-0.3373,-0.2671,0.2919,0.1932,225,0,225,0,0.4389,269.89,1.359,1.8627,95,false,,1.1455,0.1097,0.071,0.013,0.057,0.105,0.01,26,15,0.855242,26,0.08701,94.68,0,0,1.02,0,225,306.1229,1.90703,160.523,19.472628,0.007303,24,388.781,8.49474,45.7673,18.864279,0.023886,25,1882.36,14.5786,129.118,16.561138,0.009219,7.419,0,0,0,0,0,2.303141,-0.608349,2.911489,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,6.0E-6,0.999954,,,,,,,,,,,,,,,,,,,,,,,261.10972026989,-31.72218220182,9.731718,6.413469,0.1899,0.295612
1196,355.2-02.5,H 1-29,T,17:44:13.8,-34:17:33.32,266.0577,-34.29259,355.27489,-2.54294,1992secg.book.....A,3.0,3.0,,,S,,,,,,10.7,,,,,,,,,,,,,,,,,,Gaia DR3 4041789389356118272,266.05776192705,-34.2924890883,0.0,0.0,77.0,1636148068921376768,4041789389356118272,1448203326,0.1743,0.1326,-1.4412,0.1929,-7.4713,6.244,-4.848,0.218,-3.936,0.12,0.131,0.0187,-0.0215,-0.099,-0.2989,-0.11,-0.7657,-0.1145,0.3709,0.2294,425,0,418,7,30.3565,2306.2,1.325,56.98,95,false,,1.3335,0.0333,0.096,-0.102,0.092,-0.289,-0.122,50,18,0.305521,51,0.04887,5.613,55,0,2.225,0,428,3067.01816,26.1969,117.076,16.970575,0.009674,35,8322.74,211.892,39.2782,15.537876,0.027783,38,12043.6,212.312,56.7259,14.546005,0.01951,6.64,0,35,0,38,0,0.991871,-1.432699,2.42457,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.002262,0.997738,,,,,,,,,,,,,,,,,,,,,,,266.05778800558,-34.29247159628,3.490824,2.016852,0.2295,0.407306
1197,355.3-07.5,SB 42,T,18:05:52.5,-36:45:36.54,271.46893,-36.76015,355.33374,-7.58947,2001A&A...378..843K,21.0,21.0,,,R,r;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4038618088434289664,271.46902735246,-36.76013922382,0.0,0.0,74.0,1636148068921376768,4038618088434289664,1139616326,0.1341,0.1174,0.0319,0.1527,0.2092,7.446,-1.623,0.168,-7.267,0.125,0.0802,0.0483,-0.3126,0.0381,-0.2723,0.0945,-0.6955,-0.1475,0.3093,0.0336,298,0,296,2,0.2221,324.66,0.145,0.18723,95,false,,1.7972,0.0314,-0.045,0.144,-0.031,0.139,-0.235,35,17,0.238496,35,0.08037,176.2,0,0,1.008,0,297,1044.13152,2.27003,459.963,18.140478,0.003628,34,1222.43,11.1422,109.712,17.62048,0.010282,31,706.931,9.2486,76.4365,17.624453,0.014699,1.848,0,20,0,19,0,-0.003973,-0.519999,0.516026,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,1.0E-6,0.999999,,,,,,,,,,,,,,,,,,,,,,,271.46903635622,-36.76010692597,2.734359,2.083252,0.0249,0.283445
1199,355.4-02.4,M 3-14,T,17:44:20.6,-34:06:40.57,266.08582,-34.11127,355.44183,-2.4681,1992secg.book.....A,8.0,5.0,,164.0,B,m;s;,,30.0,,,23.0,19.1,30.0,0.0046783,0.0056273,0.00726324,,4.43,,,3.93,7.17,,13.69,,,,,Gaia DR3 4041797566848828288,266.08598685394,-34.1113380914,0.008,0.005,64.0,1636148068921376768,4041797566848828288,869238375,7.3192,5.8341,,,,,,,,,0.2884,,,,,,,,,,58,0,56,2,40.1808,2475.9,26.471,114.92,3,false,,,,,,,,,7,7,18.922918,7,0.4834,134.9,0,0,,1,58,514.55833,30.1762,17.0518,18.908781,0.063732,4,9395.36,1122.14,8.37269,15.406259,0.129706,4,15932.6,1126.9,14.1384,14.242179,0.076886,49.223,0,4,0,4,0,1.16408,-3.502522,4.666602,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.001233,0.012615,0.986135,,,,,,,,,,,,,,,,,,,,,,,266.08598685394,-34.1113380914,7.319189,5.834055,0.2884,0.554458
1201,355.4-04.0,Hf 2-1,T,17:51:12.2,-34:55:22.80,267.80063,-34.923,355.47344,-4.09726,1992secg.book.....A,25.0,,,40.0,B,p;s;,,9.0,,,17.9,15.0,14.0,,,,,1.8,,,2.01,2.39,,51.76,,,,,Gaia DR3 4041465647722562688,267.80073511468,-34.92310824654,0.0,0.0,55.0,1636148068921376768,4041465647722562688,1220087935,0.2366,0.1983,0.0731,0.2495,0.2929,5.434,-0.475,0.284,-5.413,0.193,0.4778,-0.0459,-0.3425,-0.4473,-0.1093,-0.4567,-0.7708,-0.2408,0.2057,0.4701,317,0,317,0,29.334,1830.2,1.608,45.515,95,false,,1.4658,0.0489,0.101,0.038,0.003,0.029,-0.168,36,17,0.455026,39,0.04623,23.89,84,0,2.382,0,324,2072.35931,8.66339,239.209,17.396204,0.00531,36,3075.32,51.3482,59.8914,16.618818,0.018342,36,3588.54,42.2519,84.9322,15.8606,0.013331,3.216,0,36,0,36,0,0.758219,-0.777386,1.535604,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.019985,0.980015,,,,,,,,,,,,,,,,,,,,,,,267.80073769024,-34.92308418991,4.623119,3.23582,0.4899,0.49812
1202,355.6-02.7,H 1-32,T,17:46:06.3,-34:03:45.54,266.52636,-34.06265,355.67342,-2.75439,1992secg.book.....A,2.3,2.2,,,S,,,,,,3.5,,,0.0116436,0.0104208,0.0120097,,0.86,,,4.97,1.5,,11.24,,,,,Gaia DR3 4041808145324509312,266.52636734104,-34.06276180911,0.003,0.001,59.0,1636148068921376768,4041808145324509312,114856935,2.2844,1.4269,,,,,,,,,0.894,,,,,,,,,,194,0,194,0,88.724,12473.0,3.701,479.56,3,false,,,,,,,,,23,9,4.34384,24,0.1129,169.0,0,0,,0,195,6766.04539,56.4023,119.96,16.11153,0.009461,18,19573.2,98.5142,198.684,14.609387,0.006136,20,25930.6,163.0,159.083,13.713366,0.007802,6.725,0,15,0,6,0,0.896022,-1.502143,2.398165,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.01228,0.001068,0.980268,,,,,,,,,,,,,,,,,,,,,,,266.52636734104,-34.06276180911,2.28443,1.426942,0.894,0.403108
1203,355.7-03.4,H 2-23,T,17:48:58.0,-34:21:53.28,267.24164,-34.3648,355.71954,-3.41698,1992secg.book.....A,3.4,2.7,,,S,,,,,,5.6,,,,,,,,,,,,,,,,,,Gaia DR3 4041553853231641728,267.2417126471,-34.36478988714,0.001,0.0,55.0,1636148068921376768,4041553853231641728,1218526099,0.628,0.4974,,,,,,,,,0.6652,,,,,,,,,,218,0,209,9,7.5624,397.01,1.629,6.4527,3,false,,,,,,,,,27,12,1.221597,35,0.1133,161.6,0,40,,0,229,726.84512,6.46423,112.441,18.533762,0.010041,2,6219.76,32.2412,192.913,15.854108,0.006282,2,5327.38,66.2133,80.4579,15.431611,0.014014,15.887,0,0,0,0,0,0.422497,-2.679654,3.102151,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.033425,0.013034,0.95201,,,,,,,,,,,,,,,,,,,,,,,267.2417126471,-34.36478988714,0.627979,0.497356,0.6652,0.218931
1204,355.7-03.5,H 1-35,T,17:49:13.9,-34:22:52.97,267.30807,-34.38138,355.73342,-3.47257,1992secg.book.....A,3.0,3.0,,,B,m;s;,,72.0,,,18.8,,,0.0425489,0.0295869,0.0420659,,4.51,,,29.61,7.25,,7.99,,,,,Gaia DR3 4041552891219095552,267.30802074927,-34.38134566848,0.0,0.0,57.0,1636148068921376768,4041552891219095552,96437477,0.18,0.146,0.3184,0.1857,1.715,11.673,-11.502,0.176,-1.989,0.128,0.4943,-0.32,-0.3386,-0.4795,-0.3069,-0.4068,-0.7982,-0.088,0.39,0.3998,326,0,326,0,42.9044,6231.0,1.255,219.78,95,false,,1.5308,0.0318,-0.158,-0.258,0.023,0.184,0.117,37,15,0.296185,39,0.1377,17.34,1,0,3.108,0,321,29145.35327,160.545,181.54,14.525944,0.006585,29,89375.5,640.912,139.45,12.960496,0.008271,29,127027.0,280.165,453.401,11.988153,0.004474,7.425,0,0,0,1,0,0.972342,-1.565448,2.53779,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,1.0E-5,0.999888,,,,,,,,,,,,,,,,,,,,,,,267.30808269133,-34.38133682646,2.874043,2.163076,0.4266,0.191539
1205,355.7-03.0,H 1-33,T,17:47:49.41,-34:08:05.0,266.95588,-34.13472,355.79569,-3.09613,1992secg.book.....A,4.0,3.2,,,E,,,12.0,,,16.2,17.9,96.0,,,,,7.96,,,7.26,1.16,,11.68,,,,,Gaia DR3 4041751181235246720,266.95590648977,-34.13475283543,0.009,0.001,56.0,1636148068921376768,4041751181235246720,1298525364,7.7572,5.3073,,,,,,,,,0.9604,,,,,,,,,,151,0,150,1,57.8275,5034.3,11.183,283.86,3,false,,,,,,,,,19,11,13.412342,21,0.8856,164.2,25,10,,0,152,862.38025,19.8132,43.5255,18.34812,0.025097,7,6725.36,121.675,55.2732,15.769253,0.01984,5,10621.6,157.132,67.5969,14.682418,0.016501,20.115,0,7,0,5,0,1.086835,-2.578867,3.665702,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.00819,0.991811,0.0,,,,,,,,,,,,,,,,,,,,,,,266.95590648977,-34.13475283543,7.757214,5.307263,0.9604,0.142139
1207,355.9-04.2,M 1-30,T,17:52:58.9,-34:38:22.99,268.24561,-34.63972,355.90384,-4.26922,1992secg.book.....A,3.5,3.5,,98.0,B,m;p;s;,,,,,23.6,15.6,,0.00865542,0.00612492,0.00891929,,0.5,,,6.05,7.81,,34.55,,,,,Gaia DR3 4040819138994544384,268.24558063606,-34.63968535816,0.0,0.0,62.0,1636148068921376768,4040819138994544384,1733677971,0.0731,0.0624,0.1971,0.0803,2.4549,7.025,-0.957,0.089,-6.96,0.06,0.242,0.0084,-0.3644,-0.177,-0.3013,-0.1185,-0.7504,-0.1194,0.3202,0.1896,343,0,343,0,2.1102,444.68,0.239,2.1916,95,false,,1.5679,0.0158,0.005,-0.142,0.195,-0.06,0.029,39,19,0.129847,40,0.02584,137.6,0,0,1.081,0,346,5593.25287,16.7666,333.595,16.318205,0.004264,36,26210.7,315.104,83.1812,14.292345,0.013348,37,41132.7,159.001,258.694,13.212429,0.005648,12.04,0,36,0,37,0,1.079916,-2.02586,3.105776,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.283358,0.716642,,,,,,,,,,,,,,,,,,,,,,,268.24558580717,-34.63965442526,1.447947,1.00474,0.1936,0.152042
1208,355.9+02.7,Th 3-10,T,17:24:40.8,-30:51:59.47,261.1702,-30.86652,355.92184,2.77373,1992secg.book.....A,3.0,2.6,,,S,,,29.5,,,21.6,,,,,,,2.62,,,3.61,4.58,,48.22,,,,,Gaia DR3 4058241003761354112,261.17023070251,-30.86642076834,0.035,0.008,63.0,1636148068921376768,4058241003761354112,1290954672,31.1737,17.2097,,,,,,,,,0.8446,,,,,,,,,,52,0,52,0,22.4421,768.75,29.716,68.754,3,false,,,,,,,,,6,4,21051.297,7,2.291,147.1,0,14,,0,44,126.04451,3.76384,33.4883,20.436056,0.032538,6,524.193,41.2845,12.6971,18.539814,0.085556,6,2960.21,64.9258,45.5937,16.06959,0.024111,27.644,0,6,0,6,0,2.470224,-1.896242,4.366467,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,5.0E-6,4.2E-5,0.994568,,,,,,,,,,,,,,,,,,,,,,,261.17023070251,-30.86642076834,31.173662,17.209675,0.8446,0.369618
1209,355.9+03.6,H 1-9,T,17:21:31.9,-30:20:48.34,260.3829,-30.34676,355.96927,3.6264,1992secg.book.....A,5.0,4.0,,0.0,S,,,25.0,,,3.9,,,,,,,3.25,,,12.32,2.2,,21.01,,,,,Gaia DR3 4058987022459300096,260.38292963895,-30.34686359592,0.0,0.0,82.0,1636148068921376768,4058987022459300096,288625129,0.2138,0.1481,0.0115,0.2311,0.0499,9.193,-6.69,0.261,-6.305,0.185,0.1134,-0.2075,-0.2252,-0.2144,-0.2639,-0.1672,-0.3294,-0.0472,0.1475,0.0785,255,0,255,0,45.4461,14612.0,1.743,575.27,95,false,,1.2585,0.0469,-0.121,-0.057,0.059,0.056,0.051,29,16,0.368027,29,0.06594,10.36,31,0,3.618,0,254,22998.88708,103.076,223.126,14.7831,0.005592,29,15574.3,152.076,102.411,14.857518,0.010963,29,37226.2,152.482,244.134,13.320774,0.005836,2.296,0,29,0,29,0,1.536744,0.074418,1.462326,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999945,,,,,,,,,,,,,,,,,,,,,,,260.3829640944,-30.34683557186,4.221596,3.010494,0.0952,0.384145
1210,356.0-07.4b,SB 45,T,18:06:52.5,-36:06:41.00,271.71858,-36.11139,356.00594,-7.45866,2001A&A...378..843K,22.2,22.2,,,R,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4038672754819227264,271.71884057486,-36.11126919599,0.0,0.0,56.0,1636148068921376768,4038672754819227264,532410975,0.0836,0.0766,-0.0172,0.1013,-0.1701,2.793,-0.29,0.102,-2.778,0.077,0.2271,0.0104,-0.3138,-0.1253,-0.4177,-0.106,-0.7122,-0.0435,0.3843,0.2527,346,0,345,1,-0.0952,375.64,0.142,0.44632,31,false,1.858,,,,,,,,40,18,0.151741,40,0.102,178.6,0,0,0.995,0,341,1991.2147,2.2705,876.993,17.439571,0.003021,38,1730.01,16.7404,103.343,17.243422,0.01087,35,789.11,11.0602,71.3469,17.505053,0.01568,1.265,0,28,0,25,0,-0.261631,-0.19615,-0.065481,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,11182.5,11124.9,11222.7,4.4986,4.4964,4.4997,-0.5815,-0.6234,-0.542,13578.747,13503.103,13615.024,0.0027,7.0E-4,0.0069,0.0026,6.0E-4,0.0067,0.0014,3.0E-4,0.0036,A,271.71884216824,-36.11125684893,1.653622,1.29236,0.2506,0.87376
1211,356.0-07.4a,SB 44,T,18:07:07.8,-36:02:45.82,271.78258,-36.04606,356.08868,-7.47328,2001A&A...378..843K,28.2,25.8,,,E,a;r;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4038767175336290560,271.78263858829,-36.04588264363,0.003,0.002,126.0,1636148068921376768,4038767175336290560,546479994,2.8204,2.5655,,,,,,,,,-0.2946,,,,,,,,,,287,0,280,7,128.1196,27493.0,19.534,1243.4,3,false,,,,,,,,,32,15,6.128082,35,0.3605,169.4,8,5,,0,287,519.99271,6.64498,78.2534,18.897373,0.014146,5,612.951,45.535,13.4611,18.369976,0.080706,4,419.739,30.5952,13.7191,18.190449,0.079231,1.986,0,5,0,4,0,0.179527,-0.527397,0.706924,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.826166,0.104929,0.0,,,,,,,,,,,,,,,,,,,,,,,271.78263858829,-36.04588264363,2.820419,2.56552,-0.2946,0.660865
1212,356.1-03.3,H 2-26,T,17:49:50.8,-34:00:31.14,267.46169,-34.00865,356.11937,-3.39109,1992secg.book.....A,5.5,5.0,,132.0,B,a;s;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4041661463727363072,267.4616455425,-34.00846376862,0.0,0.0,59.0,1636148068921376768,4041661463727363072,405683349,0.1286,0.1093,-0.5327,0.1228,-4.3383,4.67,-3.664,0.159,-2.895,0.104,0.3081,0.0172,-0.4423,-0.2708,-0.0751,-0.2413,-0.79,-0.1662,0.1036,0.2873,357,0,357,0,6.2377,645.69,0.67,8.7795,95,false,,1.2861,0.0236,0.095,0.038,0.102,-0.101,-0.116,41,16,0.240608,43,0.03742,20.6,6,0,1.243,0,353,1980.90699,5.31321,372.827,17.445208,0.004009,38,1691.98,36.5902,46.2415,17.267551,0.023645,38,4538.58,58.5029,77.5788,15.605595,0.014497,3.145,0,38,0,38,0,1.661957,-0.177656,1.839613,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,2.64E-4,0.999728,,,,,,,,,,,,,,,,,,,,,,,267.46166518461,-34.0084509006,2.598934,1.750354,0.2951,0.683434
1213,356.1+02.7,Th 3-13,T,17:25:19.3,-30:40:41.77,261.3306,-30.67827,356.15525,2.765,1992secg.book.....A,1.9,1.4,,,S,,,,,,9.3,,,,,,,1.53,,,8.29,2.62,,4.17,,,,,Gaia DR3 4058250070404444416,261.33070423315,-30.67835545162,0.001,0.001,68.0,1636148068921376768,4058250070404444416,799157830,0.7829,0.5857,,,,,,,,,0.2787,,,,,,,,,,153,0,153,0,54.2112,4405.4,4.79,220.79,3,false,,,,,,,,,18,11,1.278237,18,0.121,109.9,0,0,,0,153,1882.7897,23.7225,79.3673,17.500362,0.013955,16,1271.38,17.8439,71.2502,17.577854,0.015492,16,6402.16,24.2742,263.743,15.23208,0.005588,4.076,0,0,0,0,0,2.345775,0.077492,2.268283,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,3.5E-5,2.1E-5,0.968012,,,,,,,,,,,,,,,,,,,,,,,261.33070423315,-30.67835545162,0.782882,0.585742,0.2787,0.445852
1214,356.1-08.6,SB 46,T,18:12:39.9,-36:31:49.15,273.16614,-36.53032,356.18238,-8.68554,2001A&A...378..843K,14.4,14.4,,,E,,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4037941579558523776,273.1661322666,-36.53040710129,0.0,0.0,58.0,1636148068921376768,4037941579558523776,883171028,0.1588,0.1307,-0.0101,0.1954,-0.0516,6.947,-3.167,0.208,-6.183,0.155,0.4195,-0.2037,0.1056,0.0658,-0.4827,0.0439,-0.4989,-0.029,0.4118,0.5595,359,0,358,1,2.6742,460.0,0.484,2.16,95,false,,1.7142,0.0324,0.016,-0.048,0.027,0.079,-0.083,41,17,0.322796,41,0.2124,1.869,0,0,1.101,0,352,1033.02973,3.3376,309.512,18.152084,0.004461,40,1568.94,24.7968,63.272,17.349524,0.017385,39,920.6,14.7525,62.4029,17.337717,0.017805,2.41,0,40,0,39,0,0.011806,-0.802561,0.814367,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,5.0E-5,0.999949,,,,,,,,,,,,,,,,,,,,,,,273.16614978375,-36.53037961997,3.308189,2.553688,0.5425,0.314362
1218,356.4-06.8,SB 48,T,18:05:14.4,-35:28:07.54,271.31,-35.46876,356.41657,-6.86131,2001A&A...378..843K,15.0,13.8,,,R,r;,,,,,,,,,,,,,,,,,,,,,,,Gaia DR3 4039031333003460736,271.31001569499,-35.46883035409,0.0,0.0,55.0,1636148068921376768,4039031333003460736,1666865511,0.178,0.1566,0.0533,0.206,0.2584,7.802,-5.513,0.239,-5.521,0.158,0.3457,0.0462,-0.4748,-0.2775,-0.3987,-0.1069,-0.7532,-0.3824,0.2631,0.3192,323,0,322,1,16.4044,1002.3,1.117,25.412,31,false,1.813,,,,,,,,38,15,0.360938,38,0.04795,143.9,3,0,1.717,0,318,1824.9751,2.83719,643.234,17.534224,0.003231,33,1477.42,10.8722,135.89,17.414782,0.008463,31,754.184,12.4991,60.3389,17.554203,0.018387,1.223,0,33,0,31,0,-0.139421,-0.119442,-0.019979,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999998,10784.3,10744.1,10854.0,4.4989,4.4969,4.4998,-0.5947,-0.6861,-0.5651,13190.715,13159.368,13208.903,0.0086,0.0026,0.0148,0.0083,0.0025,0.0144,0.0044,0.0013,0.0077,A,271.31004577956,-35.46880581719,3.914328,2.644603,0.3171,0.257421
1219,356.5-03.6,H 2-27,T,17:51:50.6,-33:47:35.59,267.96072,-33.79322,356.51643,-3.6379,1992secg.book.....A,5.2,4.2,,,B,p;s;,,27.0,,,9.5,7.0,,0.00306541,0.00421793,0.00421047,,2.34,,,4.57,4.96,,18.02,,,,,Gaia DR3 4041691086085898112,267.96069219073,-33.79345167107,0.0,0.0,61.0,1636148068921376768,4041691086085898112,1458078274,0.1643,0.1362,0.1858,0.1991,0.933,7.46,-2.487,0.19,-7.033,0.131,0.3007,-0.0684,-0.1764,-0.2392,-0.3839,-0.1016,-0.7375,-0.3118,0.4073,0.1264,340,0,339,1,2.7289,471.66,0.579,2.7582,95,false,,1.2583,0.0341,-0.015,0.178,-0.119,0.064,-0.308,39,18,0.27137,42,0.02417,16.54,0,0,1.107,0,354,993.07543,3.92317,253.131,18.194912,0.005098,39,833.026,25.4931,32.6765,18.036896,0.033344,39,3251.13,24.4059,133.211,15.967809,0.008984,4.113,1,2,1,3,0,2.069087,-0.158016,2.227103,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,5.0E-6,0.999988,,,,,,,,,,,,,,,,,,,,,,,267.96070549268,-33.79342041503,3.065718,2.193052,0.1386,0.838155
1220,356.5-02.3,M 1-27,T,17:46:45.4,-33:08:35.05,266.68936,-33.14307,356.53115,-2.39402,1992secg.book.....A,6.7,6.4,,,R,,,63.0,,,65.4,49.3,,,,,,1.72,,,25.33,18.53,,187.0,,,,,Gaia DR3 4053955824662571648,266.6894823244,-33.1430979475,0.0,0.0,68.0,1636148068921376768,4053955824662571648,115053191,0.0214,0.0176,0.2703,0.0224,12.0658,1.189,0.139,0.027,-1.181,0.017,0.1933,-0.058,-0.41,-0.1561,-0.2396,-0.1222,-0.783,-0.0877,0.2738,0.1724,359,0,359,0,-4.6066,341.03,0.0,0.0,95,false,,1.4267,0.004,-0.032,-0.037,0.128,0.021,-0.07,41,17,0.039847,41,0.03878,140.1,0,0,0.831,0,341,49657.69179,121.55,408.537,13.9474,0.003828,38,25942.8,176.641,146.867,14.303502,0.007902,37,57237.6,372.427,153.688,12.853693,0.008012,1.675,0,2,0,2,0,1.449809,0.356102,1.093707,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,1.0,7547.4,6773.1,7606.3,2.6241,2.4527,2.6364,-3.323,-3.9669,-2.9422,5321.2646,5262.9106,6184.469,2.7626,2.3558,2.7851,2.2998,1.9274,2.3216,1.2708,1.0674,1.2829,MARCS,266.68948158482,-33.14309269776,0.447953,0.288094,0.1756,0.382204
1221,356.5+01.5,Th 3-55,T,17:30:58.8,-31:01:05.74,262.74515,-31.01826,356.54542,1.56567,1992secg.book.....A,8.0,,,,E,,,,,,9.8,,,,,,,2.29,,,3.36,7.12,,325.7,,,,,Gaia DR3 4058329239618656896,262.74523787965,-31.01828850835,0.0,0.0,70.0,1636148068921376768,4058329239618656896,1284154981,0.2258,0.1612,0.252,0.2343,1.0755,1.365,-0.943,0.329,0.986,0.212,0.2803,0.1289,-0.4004,-0.3171,-0.1339,-0.3084,-0.5283,-0.2943,0.0927,0.3067,230,0,230,0,-0.7511,223.43,0.0,0.0,95,false,,1.346,0.0498,-0.135,0.044,-0.101,0.022,-0.104,26,15,0.486816,26,0.02814,2.281,2,0,0.963,0,228,661.89753,3.26369,202.806,18.63539,0.006021,11,685.007,18.8385,36.3621,18.249304,0.029989,10,2720.12,20.2546,134.296,16.161427,0.008924,5.144,0,0,0,0,0,2.087877,-0.386086,2.473963,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,4.0E-5,0.999956,,,,,,,,,,,,,,,,,,,,,,,262.74524277079,-31.01829289258,5.356222,3.482865,0.3213,0.289902
1222,356.5-03.9,H 1-39,T,17:53:21.0,-33:55:58.44,268.33752,-33.9329,356.55423,-3.97846,1992secg.book.....A,5.5,,,31.0,B,p;r;s;,,13.0,,,11.1,10.2,,0.00265759,0.00359335,0.00297804,,1.68,,,2.46,1.25,,43.64,,,,,Gaia DR3 4043128594411861120,268.3375771393,-33.93292770349,0.0,0.0,67.0,1636148068921376768,4043128594411861120,860029391,0.0413,0.0324,0.0307,0.0454,0.6766,6.129,-1.657,0.051,-5.901,0.033,0.2521,-0.0162,-0.1169,-0.2193,-0.1232,-0.3062,-0.6654,-0.1979,0.2242,0.3687,276,0,276,0,-1.1667,269.2,0.0,0.0,95,false,,1.5546,0.0094,0.057,0.149,-0.067,-0.116,-0.302,32,17,0.075628,34,0.1411,7.333,0,0,0.949,0,292,12235.18386,31.3297,390.53,15.468341,0.003914,33,14726.4,120.896,121.81,14.918299,0.00934,33,23090.0,81.5234,283.231,13.839336,0.005383,3.091,0,29,0,29,0,1.078962,-0.550042,1.629004,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,4.15E-4,0.999534,,,,,,,,,,,,,,,,,,,,,,,268.33758601332,-33.93290147698,0.824163,0.549353,0.3806,0.197673
